ID;CODIGO_SETOR;NOME_SETOR;ORGAO;ATIVO;CREATED_AT;UPDATED_AT;LOGRADOURO;NUMERO;COMPLEMENTO;BAIRRO;CIDADE;ESTADO;CEP;TELEFONE;EMAIL;LATITUDE;LONGITUDE
14;013.DRFMIT;Delegacia Regional de Fiscalização - Miracema;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1702;-483944
15;013.AGEATALM;Agência de Atendimento de Almas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ALMAS;TO;77310000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1703;-471702803
16;013.AGECON;Agente de Contratação;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77021681;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
17;013.CEFIS;Central de Execuções Fiscais;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
18;013.DRFPAL;Delegacia Regional de Fiscalização - Palmas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77001250;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
19;013.AGEATALV;Agência de Atendimento de Alvorada;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ALVORADA;TO;77480000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.4844;-491244
20;013.AGEATANN;Agência de Atendimento de Ananás;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ANANAS;TO;77890000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.3644;-480744
21;013.POFIBEVI;Posto Fiscal - Bela Vista;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;SAO MIGUEL DO TOCANTINS;TO;77925000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.5744;-475244
22;013.AGEATANG;Agência de Atendimento de Angico;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ANGICO;TO;77895000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.3893733;-478656722
23;013.CEFIS2;Central de Execuções Fiscais - Gurupi;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;GURUPI;TO;77440490;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.7292;-490686
24;013.AGEATARN;Agência de Atendimento de Aparecida do Rio Negro;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;APARECIDA DO RIO NEGRO;TO;77620000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.9513491;-479773786
25;013.AGEATARG;Agência de Atendimento de Aragominas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGOMINAS;TO;77845000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.1654101;-48525488
26;013.CRAARA;Coordenadoria Regional de Arrecadação - Araguaína;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUAINA;TO;77807080;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.191;-482072
27;013.GESICAP;Gerência de Acomp  do SICAP Contábil;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015642;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
28;013.CHASCOM;Chefia da Assessoria de Comunicação;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77018502;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
29;013.SUTES;Superintendência do Tesouro Estadual;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015318;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
30;013.GEACONT;Gerência de Acomp Contábil das Unidades Setoriais;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015704;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
31;013.GEASC;Gerência de Acomp do Sist Contábil Financeiro;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77022372;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
32;013.GEALOG;Gerência de Administração e Logística;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77024120;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
33;013.AGEATARC;Agência de Atendimento de Araguacema;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUACEMA;TO;77690000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.8067391;-495560969
34;013.AGEATARU;Agência de Atendimento de Araguaçu;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUACU;TO;77475000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.2494;-498244
35;013.AGEATARA;Agência de Atendimento de Araguaína;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUAINA;TO;77803140;68 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.191;-482072
36;013.AGEATAGN;Agência de Atendimento de Araguanã;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUANÃ;TO;77855000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.5799107;-486428482
37;013.AGEATAGI;Agência de Atendimento de Araguatins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUATINS;TO;77950000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.6489;-481244
38;013.AGEATARP;Agência de Atendimento de Arapoema;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAPOEMA;TO;77780000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.6575001;-490641484
39;013.CRAAGUAT;Coordenadoria Regional de Arrecadação - Araguatins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARAGUATINS;TO;77950000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.6489;-481244
40;013.DRFPTO;Delegacia Regional de Fiscalização - Paraiso;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PARAISO DO TOCANTINS;TO;77500000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1756;-488822
41;013.GIRC;Gerência de Implementação de Rotinas Contábeis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006638;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
42;013.AGEATARR;Agência de Atendimento de Arraias;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ARRAIAS;TO;77330000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.9294;-469394
43;013.AGEATAUG;Agência de Atendimento de Augustinópolis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;AUGUSTINOPOLIS;TO;77980000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.4689;-478844
44;013.CHASCOM;Chefia da Assessoria de Comunicação;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77016660;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
45;013.AGEATAUT;Agência de Atendimento de Aurora do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;AURORA DO TOCANTINS;TO;77325000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.71045;-46407604
46;013.AGEATAXT;Agência de Atendimento de Axixá do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;AXIXA DO TOCANTINS;TO;77930000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.6244;-477744
47;013.AGEATBBL;Agência de Atendimento de Babaçulândia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;BABACULANDIA;TO;77870000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.2244;-477744
48;013.CATF;Chefia da Assessoria Técnica Fazendária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77270000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
49;013.GEALMO;Gerência de Almoxarifado;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77500000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
50;013.AGEATBAR;Agência de Atendimento de Barrolândia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;BARROLANDIA;TO;77665000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.837246;-487264346
51;013.AGEATBES;Agência de Atendimento de Bernardo Sayão;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;BERNARDO SAYAO;TO;77755000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.8794244;-488968905
52;013.AGEATBJT;Agência de Atendimento de Bom Jesus do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;BOM JESUS DO TOCANTINS;TO;77714000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.96306;-48165043
53;013.CRACOL;Coordenadoria Regional de Arrecadação - Colinas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.0594;-484744
54;013.CHECOM;Chefia de Assessoria de Comunicação;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77016352;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
55;013.DIEFAZ;Diretoria da Escola Fazendária;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77024690;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
56;013.GEAPRO;Gerência de Análise Processual;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006086;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
57;013.AGEATBRT;Agência de Atendimento de Brasilândia do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;BRASILANDIA DO TOCANTINS;TO;77735000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.3886619;-484842729
58;013.GEAPO;Gerência de Apoio;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77019427;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
59;013.GEAR;Gerência de Arrecadação;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77022012;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
60;013.AGEATBRN;Agência de Atendimento de Brejinho de Nazaré;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;BREJINHO DE NAZARE;TO;77560000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.0138265;-48564626
61;013.DRREPA;Delegacia Regional de Fiscalização - Pedro Afonso;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PEDRO AFONSO;TO;77710000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.9694;-481744
62;013.GEAUFIS;Gerência de Automação Fiscal;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015710;68 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
63;013.AGEATBUT;Agência de Atendimento de Buriti do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;BURITI DO TOCANTINS;TO;77995000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;;
64;013.AGEATCAL;Agência de Atendimento de Campos Lindos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;CAMPOS LINDOS;TO;77777000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.0744;-468744
65;013.AGEATCRR;Agência de Atendimento de Cariri do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;CARIRI DO TOCANTINS;TO;77453000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.8882727;-491604216
66;013.ASAP;Assessoria de Análises e Pesquisas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77021681;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
67;013.AGEATCAR;Agência de Atendimento de Carmolândia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;CARMOLANDIA;TO;77840000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.033804;-483951295
68;013.AGEATCAS;Agência de Atendimento de Caseara;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;CASEARA;TO;77680000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.273159;-499576837
69;013.AGEATCOL;Agência de Atendimento de Colinas do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;COLINAS DO TOCANTINS;TO;77760000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.0594;-484744
70;013.SUPEFE;Superintendência de Enfret a Frau Fis Estruturadas;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77015288;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
71;013.DIREC;Diretoria da Receita;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77023384;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
72;013.ASGAB;Assessoria de Gabinete II - Gab do Secretário;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77020570;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
73;013.GEBAD;Gerência de Banco de Dados;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006500;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
74;013.AGEATCML;Agência de Atendimento de Colméia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;COLMEIA;TO;77725000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.1244;-487244
75;013.GEBEFI;Gerência de Benefícios Fiscais;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77022392;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
76;013.AGEATCBN;Agência de Atendimento de Combinado;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;COMBINADO;TO;77350000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.8136581;-465461041
77;013.AGEATCOT;Agência de Atendimento de Conceição do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;CONCEICAO DO TOCANTINS;TO;77305000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.220874;-47295103
78;013.GECAD;Gerência de Cadastro;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006070;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
79;013.SAF;Superintendência de Administração e Finanças;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77020556;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
80;013.AGEATCOM;Agência de Atendimento de Couto Magalhães;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;COUTO MAGALHAES;TO;77750000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.2944;-482744
81;013.AGEATCRI;Agência de Atendimento de Cristalãndia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;CRISTALÂNDIA;TO;77490000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.5994;-491744
82;013.CRAMIRAC;Coordenadoria Regional de Administração - Miracema;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;MIRACEMA DO TOCANTINS;TO;77650000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.5644;-483944
83;013.AGEATDAR;Agência de Atendimento de Darcinópolis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;DARCINOPOLIS;TO;77910000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-6.7085964;-477524283
84;013.AGEATDIA;Agência de Atendimento de Dianópolis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;DIANOPOLIS;TO;77300000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.6244;-468194
85;013.AGEATDIV;Agência de Atendimento de Divinópolis do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;DIVINOPOLIS DO TOCANTINS;TO;77670000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.8015722;-492143531
86;013.ASGAB III;Assessoria de Gabinete III - Gab do Sec Ex Tesouro;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006066;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
87;013.GERCOBR;Gerência de Cobrança;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77380000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
88;013.AGEATDOI;Agência de Atendimento de Dois irmãos do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;DOIS IRMÃOS DO TOCANTINS;TO;77685000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-9.2539897;-490665558
89;013.AGEATDUE;Agência de Atendimento de Dueré;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;DUERE;TO;77400000;68 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.341631;-49271566
90;013.GECOM;Gerência de Compras;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77020086;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
91;013.AGEATFAT;Agência de Atendimento de Fátima;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;FATIMA;TO;77555000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.7575656;-489031328
92;013.AGEATFIG;Agência de Atendimento de Figueirópolis;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;FIGUEIROPOLIS;TO;77465000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-12.1344;-491744
93;013.AGEATFID;Agência de Atendimento de Filadélfia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;FILADELFIA;TO;77795000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.3344;-474744
94;013.POFICOMA;Posto Fiscal - Couto Magalhaes;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;COUTO MAGALHAES;TO;77750000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.2944;-482744
95;013.AGEATFOA;Agência de Atendimento de Formoso do Araguaia;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;FORMOSO DO ARAGUAIA;TO;77470000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.7994;-495294
96;013.CRAPEDRA;Coordenadoria Regional de Administração - Pedro Afonso;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PEDRO AFONSO;TO;77710000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.9694;-481744
97;013.CAGEF;Chefia de Assessoria de Gestão dos Fundos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77020494;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
98;013.AGEATGOI;Agência de Atendimento de Goianorte;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;GOIANORTE;TO;77695000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.7720092;-489340879
99;013.AGEATGOT;Agência de Atendimento de Goiatins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;GOIATINS;TO;77770000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-7.7132054;-473154841
100;013.AGEATGUA;Agência de Atendimento de Guaraí;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;GUARAI;TO;77700000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.835429;-48511432
101;013.AGEATGUR;Agência de Atendimento de Gurupi;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;GURUPI;TO;77410070;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-11.7292;-490686
102;013.AGEATITA;Agência de Atendimento de Itacajá;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ITACAJA;TO;77720000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.392935;-47772615
103;013.AGEATITG;Agência de Atendimento de Itaguatins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ITAGUATINS;TO;77920000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-5.7696766;-474815382
104;013.AGEATITP;Agência de Atendimento de Itapiratins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ITAPIRATINS;TO;77718000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.3832116;-481054968
105;013.GECAS;Gerência de Controle de Acesso ao Siafe;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006508;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
106;013.GEARPRO;Gerência de Controle e Acomp de Processos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77502000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.1689;-483317
107;013.DRFPNA;Delegacia Regional de Fiscalização - Porto Nacional;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PORTO NACIONAL;TO;77500000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-10.7019786;-484110952
108;013.DIANP;Diretoria de Acomp, Normas e Procedimentos;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;PALMAS;TO;77006450;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;;-101689
109;013.AGEATITT;Agência de Atendimento de Itaporã do Tocantins;Secretaria da Fazenda;1;;;atualizar endereço;0;complemento do endereço;CENTRO;ITAPORA DO TOCANTINS;TO;77740000;63 - 1234-5678;atualizar_email@sefaz.to.gov.br;-8.571722;-48689481
