ID,CODIGO_SETOR,NOME_SETOR,ORGAO,ATIVO,CREATED_AT,UPDATED_AT,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,CIDADE,ESTADO,CEP,TELEFONE,EMAIL,LATITUDE,LONGITUDE
113,013.GECEC-TO,Gerência de Cotação Eletrônica - Compras-TO,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
114,013.AGEATLAT,Agência de Atendimento de Lagoa do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,LAGOA DO TOCANTINS,TO,77613000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.2967881,-47.566253
115,013.GEDENT,Gerência de Débitos não Tributários,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
116,013.AGEATLAG,Agência de Atendimento de Lajeado,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,LAJEADO,TO,77645000,68 - 1234-5678,atualizar_email@sefaz.to.gov.br,-9.7548945,-48.3563706
117,013.AGEATMAE,Agência de Atendimento de Mateiros,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,MATEIROS,TO,77593000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.5462254,-46.417423
118,013.AGEATMIT,Agência de Atendimento de Miracema do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Miracema do Tocantins,TO,77650000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-9.5644,-48.3944
119,013.DAJUC,Diretoria de Acompanhamento Judicial-Criminal,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
120,013.CRADAGI,Coordenadoria Regional de Administração - Araguatins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Araguatins,TO,77950000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-5.6489,-48.1244
121,013.AGEATMIR,Agência de Atendimento de Miranorte,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,MIRANORTE,TO,77660000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-9.529068,-48.592222
122,013.AGEATMTC,Agência de Atendimento de Monte do Carmo,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,MONTE DO CARMO,TO,77585000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.7647456,-48.1121813
123,013.DAF,Diretoria de Administração e Finanças,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
124,013.ASGEST,Assessoria de Gestão Estratégica (PROFISCO),Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
125,013.AGEATMOT,Agência de Atendimento de Monte Santo do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,MONTE SANTO,TO,77600000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.0051944,-48.9927531
126,013.GEDEC,Gerência de Demonstrações Contábeis,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
127,013.GEDEC,Gerência de Demonstrações Contábeis,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
128,013.AGEATMUR,Agência de Atendimento de Muricilãndia,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,MURICILANDIA,TO,77850000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-7.14669,-48.609135
129,013.POSFISEST,Posto Fiscal - Estreito,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Aguiarnópolis,TO,77908000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-5.5644,-48.5244
130,013.GEFOR,Gerência de e-Fornecedores,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
131,013.AGEATNAT,Agência de Atendimento de Natividade,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,NATIVIDADE,TO,77370000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-11.7089881,-47.7284165
132,013.GIRC,Gerência de Implementação de Rotinas Contábeis,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
133,013.GELDFIS,Gerência de Elaboração de Demons Fiscais,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
134,013.GABSEC,Gabinete do Secretário,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
135,013.AGEATNAZ,Agência de Atendimento de Nazaré,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,NAZARE,TO,77895000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-6.3733313,-47.6632702
136,013.GELED,Gerência de Elaboração de Editais,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
137,013.AGEATNOO,Agência de Atendimento de Nova Olinda,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,NOVA OLINDA,TO,77790000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-7.631712,-48.425232
138,013.AGEATNRO,Agência de Atendimento de Nova Rosalândia,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,NOVA ROSALANDIA,TO,77495000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.565102,-48.912477
139,013.GEORF,Gerência de Execução Orçamentária e Financeira,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
140,013.SUTIF,Superintendência de Tecnol e Inov Fazendária,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
141,013.AGEATNAC,Agência de Atendimento de Novo Acordo,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,NOVO ACORDO,TO,77001566,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-9.964658,-47.6762804
142,013.AGEATNAL,Agência de Atendimento de Novo Alegre,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,NOVO ALEGRE,TO,77353000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-12.915134,-46.5740939
143,013.CRADALV,Coordenadoria Regional de Administração - Alvorada,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Alvorada,TO,77480000,68 - 1234-5678,atualizar_email@sefaz.to.gov.br,-12.4844,-49.1244
144,013.DAMIJU,Diretoria de Aval e Mitig de Impa de Dema Judicial,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
145,013.AGEATNJA,Agência de Atendimento de Novo Jardim,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Dianópolis,TO,77300000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-11.6244,-46.8194
146,013.AGEATPAL,Agência de Atendimento de Palmas,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
147,013.AGEATPAT,Agência de Atendimento de Palmeiras do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,PALMEIRAS DO TOCANTINS,TO,77908000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-6.6096035,-47.546399
148,013.POFIPADA,Posto Fiscal - Pau Darco,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,PAU DARCO,TO,77785000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-7.6139988,-49.3601703
149,013.GEFISTRA,Gerência de Fisc de Trânsito e Postos Fiscais,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
150,013.DICOM,Diretoria de Compras,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
