ID,CODIGO_SETOR,NOME_SETOR,ORGAO,ATIVO,CREATED_AT,UPDATED_AT,LOGRADOURO,NUMERO,COMPLEMENTO,BAIRRO,CIDADE,ESTADO,CEP,TELEFONE,EMAIL,LATITUDE,LONGITUDE
214,013.DRRET,Delegacia Regional de Fiscalização - Taguatinga,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,TAGUATINGA,TO,77320000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-12.402404,-46.4365769
215,013.AGEATRIC,Agência de Atendimento de Riachinho,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,RIACHINHO,TO,77893000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-6.4426372,-48.137969
216,013.AGEATRBO,Agência de Atendimento de Rio dos Bois,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,RIO DOS BOIS,TO,77655000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-9.3412231,-48.5349207
217,013.AGEATRSO,Agência de Atendimento de Rio Sono,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,RIO SONO,TO,77635000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-9.3442508,-47.8998831
218,013.DRRET2,Delegacia Regional de Fiscalização - Tocantinopolis,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Araguaína,TO,77800000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-7.191,-48.2072
219,013.GESOP,Gerência de Suporte e Operações,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
220,013.ASPOT,Assessoria de Política Tributária,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
221,013.AGEATSAN,Agência de Atendimento de Sandolândia,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SANDOLANDIA,TO,77478000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-12.5389465,-49.9285958
222,013.GETHO,Gerência de Testes e Homologação,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
223,013.AGEATSFE,Agência de Atendimento de Santa Fé do Araguaia,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SANTA FE,TO,77823120,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-9.937939,-49.513324
224,013.CRF,Coordenadoria Regional de Administração - Gurupi,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Gurupi,TO,77400000,68 - 1234-5678,atualizar_email@sefaz.to.gov.br,-11.7292,-49.0686
225,013.AGEATSMA,Agência de Atendimento de Santa Maria do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SANTA MARIA DO TOCANTINS,TO,77716000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-8.7752144,-47.7482956
226,013.GETRANS,Gerência de Transporte,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
227,013.SUASJUR,Superintendência de Assuntos Jurídicos,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
228,013.AGEATSRI,Agência de Atendimento de Santa Rita do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SANTA RITA DO TOCANTINS,TO,77565000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.8643623,-48.9082979
229,013.AGEATSRO,Agência de Atendimento de Santa Rosa do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SANTA ROSA DO TOCANTINS,TO,77375000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-11.447392,-48.121627
230,013.ASMED,Assessoria de Social Media e Design,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
231,013.AGEATSBT,Agência de Atendimento de São Bento do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SAO BENTO DO TOCANTINS,TO,77958000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-6.021853,-47.900057
232,013.ASCOM,Assessoria Econômica,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
233,013.GETEC,Gerência de Tribut de Energia e Comunicação,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
234,013.AGEATSMT,Agência de Atendimento de São Miguel do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SAO MIGUEL,TO,77925000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-11.5949149,-48.5284742
235,013.CRFAGI,Coordenadoria Regional de Fiscalização - Araguatins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Araguatins,TO,77950000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-5.6489,-48.1244
236,013.AGEATSIL,Agência de Atendimento de Silvanópolis,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SILVANOPOLIS,TO,77580000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-11.1513516,-48.1711295
237,013.GETC,Gerência de Tributação de Combustível,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
238,013.POSFISFIL,Posto Fiscal - Filadelfia,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Filadélfia,TO,77795000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-7.3344,-47.4744
239,013.GETACE,Gerência de Tributação do Agron e Com Exterior,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
240,013.AGEATSNT,Agência de Atendimento de Sitio Novo do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,SITIO NOVO,TO,77940000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-5.873495,-47.960191
241,013.ASJUR,Assessoria Jurídica,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
242,013.DIGECE,Diretoria de Gestão do Caixa Estadual,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
243,013.POFIJATO,Posto Fiscal - Jau do Tocantins,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,JAU DO TOCANTINS,TO,77450000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-12.6526649,-48.5922532
244,013.GIRC,Gerência de Implementação de Rotinas Contábeis,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
245,013.POSFISLEV,Posto Fiscal - Levantado,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,TAGUATINGA,TO,77320000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-12.402404,-46.4365769
246,013.CRFALV,Coordenadoria Regional de Fiscalização - Alvorada,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Alvorada,TO,77480000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-12.4844,-49.1244
247,013.AGEATTAB,Agência de Atendimento de Tabocão,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,FORTALEZA DO TABOCAO,TO,77708000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-9.0565211,-48.5216745
248,013.CRFARA,Coordenadoria Regional de Fiscalização - Araguaína,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Araguaína,TO,77800000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-7.191,-48.2072
249,013.POFINOAL,Posto Fiscal - Novo Alegre,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,NOVO ALEGRE,TO,77353000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-12.915134,-46.5740939
250,013.GEGADM,Gerência Geral de Administração,Secretaria da Fazenda,1,,,atualizar endereço,0,complemento do endereço,CENTRO,Palmas,TO,77000000,63 - 1234-5678,atualizar_email@sefaz.to.gov.br,-10.1689,-48.3317
